ID,Épica,Módulo,Historia/Requerimiento,Tarea,Capa,Descripción,Criterios de aceptación,Prioridad,Responsable,Dependencias,Estado,Estimación (h),Riesgo,Evidencia,Bloque,ADR origen
PRO-BE-28,Facturación,Información financiera del contrato,Como usuario necesito ver el estado financiero del contrato antes de registrar una factura.,Endpoint único de información financiera del contrato,Backend,"Un solo endpoint entrega a los tres formularios el anticipo pactado, el facturado, el que queda por facturar, el amortizado, el pendiente por amortizar, el retenido acumulado, el devuelto y el saldo de retenido. Se calcula en cada consulta y nunca se almacena: las facturas aprobadas son los movimientos y no existe tabla auxiliar de saldos.","1) Las ocho magnitudes se calculan en el servidor en cada consulta 2) No existe ninguna tabla ni columna de saldos 3) El mismo servicio de saldos alimenta el panel, las validaciones y el evaluador de liquidación 4) Solo las facturas aprobadas intervienen en el cálculo",Crítica,Dev Backend,PRO-BE-29 PRO-BE-31,Pendiente,10,Medio,PR y pruebas que comparan el panel con el cálculo esperado,Proceso,"ADR-0021, 0024, 0025"
PRO-BE-29,Amortización de anticipo,Saldos de anticipo,Como usuario necesito que el sistema calcule cuánto anticipo queda por amortizar.,"Service: cálculo único de la base, el anticipo pactado, el facturado y el amortizado",Backend,"Servicio único que calcula las cinco magnitudes del anticipo a partir de los conceptos no anulados y de las facturas aprobadas. Ninguna se almacena. La amortización se mide contra el anticipo facturado, no contra el pactado: se amortiza lo que efectivamente se entregó.","1) Las magnitudes se calculan siempre bajo el bloqueo del contrato, nunca antes 2) Aritmética decimal exacta en todo el cálculo 3) El porcentaje por defecto de amortización se resuelve según DEC-05 4) Un otrosí posterior que reduzca el anticipo pactado por debajo del facturado no invalida lo ya entregado",Crítica,Dev Backend,FND-BE-28 FND-BE-25 PRO-BD-21 DEC-05,Pendiente,16,Alto,PR y pruebas del ciclo completo de anticipo y amortización,Proceso,ADR-0024
PRO-BE-30,Amortización de anticipo,Invariantes de anticipo,Como responsable financiero necesito que nunca se amortice más de lo entregado.,Reglas de negocio y permisos: invariantes I1 e I2 y permiso de ajuste de amortización,Backend,"I1 exige que el anticipo facturado no supere el pactado; I2 que el amortizado no supere el facturado. Ambas se verifican al registrar, con carácter definitivo al aprobar y también al anular. Apartarse del valor por defecto de amortización exige un permiso propio.",1) Ambas invariantes se revalidan en la aprobación bajo bloqueo y no solo en el registro 2) Anular una factura de anticipo aprobada solo se admite si después se sigue cumpliendo I2 3) El valor de amortización solo se modifica dentro del rango admitido y con el permiso correspondiente 4) Se guardan como evidencia el porcentaje por defecto vigente y el porcentaje aplicado,Crítica,Dev Backend,PRO-BE-29 PRO-BE-24 FND-BE-13 DEC-19,Pendiente,14,Alto,"PR y pruebas de I1 e I2 en registro, aprobación y anulación",Proceso,ADR-0024
PRO-BE-31,Retenido contractual,Saldos de retenido,Como usuario necesito ver cuánto retenido se ha acumulado y cuánto queda por devolver.,"Service: ampliar el cálculo de saldos con el retenido pactado, acumulado y devuelto",Backend,"Ampliar el servicio de saldos con el retenido pactado, el acumulado desde las facturas de liquidación aprobadas y el devuelto desde las facturas de devolución aprobadas. El saldo es la diferencia y es único por contrato. El retenido contractual es distinto de las retenciones tributarias y debe presentarse por separado.",1) Las magnitudes se calculan bajo bloqueo y con aritmética decimal exacta 2) El retenido contractual no se mezcla con las retenciones tributarias en ninguna capa 3) La base y el porcentaje por defecto se resuelven según DEC-05 4) El tope I4 se implementa solo si DEC-11 lo adopta,Crítica,Dev Backend,PRO-BE-29 DEC-05 DEC-11,Pendiente,12,Alto,PR y pruebas del ciclo de retenido y devolución,Proceso,ADR-0025
PRO-BE-32,Retenido contractual,Devolución de retenido,Como usuario necesito que no se devuelva más retenido del acumulado.,"Endpoint, reglas de negocio y permisos de la devolución de retenido",Backend,"Registro del tipo devolución con su detalle, cuyo valor no supera el saldo de retenido, verificado al registrar y con carácter definitivo al aprobar. Se admiten varias devoluciones mientras quede saldo, y las registradas no reservan saldo. Solo es admisible con el contrato en liquidación.","1) I3 se revalida en la aprobación bajo bloqueo 2) Anular una factura de liquidación aprobada solo se admite si después se sigue cumpliendo I3 3) El rechazo por exceso indica el saldo vigente, que puede haber cambiado desde que se abrió el formulario 4) Apartarse del valor por defecto de retenido exige el permiso correspondiente",Crítica,Dev Backend,PRO-BD-19 PRO-BE-31 PRO-BE-24 DEC-19,Pendiente,14,Alto,"PR y pruebas de I3 en registro, aprobación y anulación",Proceso,ADR-0025
PRO-BE-33,Facturación,Factura simple,Como usuario necesito registrar facturas de proveedor sin contrato imputadas a una etapa de obra.,Endpoint y validaciones del registro de factura simple,Backend,"Registro del tipo simple dentro del módulo común, sin contrato y con etapa obligatoria que determina la obra. El proveedor debe estar asignado a esa obra. La composición económica se obtiene del módulo de cálculo común, sin implementación propia.","1) El contrato es nulo, garantizado por el CHECK del esquema 2) Un proveedor no asignado a la obra de la etapa devuelve 409 3) Los importes calculados enviados por el cliente se ignoran y se recalculan en el servidor 4) La etapa pasa a opcional solo si DEC-02 confirma facturas simples sin obra",Alta,Dev Backend,PRO-BD-16 PRO-BE-23 PRO-BE-36 DEC-02,Pendiente,14,Alto,PR y pruebas de proveedor no asignado y de importes ignorados,Proceso,ADR-0023
PRO-BE-34,Dashboard,Indicadores,"Como usuario necesito ver cuántos contratos tienen pólizas vigentes, por vencer o vencidas.","Endpoint, controller y service de indicadores por agregación SQL",Backend,"Los indicadores se calculan en la base de datos mediante agregación y el frontend solo los presenta. Las categorías son mutuamente excluyentes y colectivamente exhaustivas: todo contrato pertenece a exactamente una y la suma es igual al total del universo consultado. La categoría de un contrato con varias pólizas se determina por la póliza de mayor exposición, para no contar pólizas en lugar de contratos.","1) La suma de las categorías es igual al total de contratos del universo consultado 2) Sin fecha de vigencia y sin póliza son categorías explícitas, no exclusiones silenciosas 3) La fecha de referencia proviene del servidor con zona horaria explícita 4) El umbral de por vencer es configuración consultable, no una constante en el código",Alta,Dev Backend,PRO-BE-22 PRO-BD-24 FND-BD-03,Pendiente,18,Medio,PR y prueba que verifica que las categorías suman el total,Proceso,ADR-0002
PRO-BE-35,Dashboard,Indicadores,Como usuario necesito que al pulsar un indicador el listado muestre exactamente los mismos registros.,"Query SQL y permisos: mismo predicado para indicador y listado, y universo restringido por permisos",Backend,"El filtrado por clic ocurre en el backend y reutiliza exactamente el mismo criterio que produjo la cifra: el indicador y su listado comparten la definición del predicado y no se reimplementa en dos lugares. Además, los indicadores agregan solo sobre los registros que el usuario puede consultar.",1) El predicado está definido una sola vez y lo usan la agregación y el listado 2) La cifra del indicador coincide siempre con la cantidad de filas de su listado 3) Un usuario sin permiso de consulta de un módulo no ve sus cifras agregadas 4) Prueba automatizada que compara cifra y listado para cada categoría,Alta,Dev Backend,PRO-BE-34 FND-BE-13,Pendiente,12,Medio,PR y prueba de coincidencia entre cifra y listado,Proceso,ADR-0002
PRO-BE-36,Cálculo,Módulo de cálculo,"Como área contable necesito que todos los importes se calculen igual, en un solo lugar y de forma trazable.","Service: módulo de cálculo puro y versionado, con endpoint de previsualización",Backend,"Un único módulo de cálculo formado por funciones puras, sin acceso a base de datos ni efectos, que recibe los datos capturados y devuelve la composición completa. Las fórmulas se versionan: cada factura guarda la versión con que se calculó y se recalcula siempre con esa versión; una versión publicada no se modifica. El frontend no reimplementa fórmulas: obtiene la previsualización de un endpoint que ejecuta el mismo módulo sin persistir nada.","1) Ningún importe calculado se acepta del cliente: si la petición lo trae, se ignora 2) La versión de fórmula queda registrada en cada factura y el recálculo la respeta 3) El endpoint de previsualización no persiste nada 4) Las fórmulas de DEC-02, DEC-03 y DEC-07 están validadas por contabilidad antes de implementarse",Crítica,Dev Backend + Área contable,FND-BE-28 DEC-02 DEC-03 DEC-07,Pendiente,32,Alto,"PR del módulo, suite de casos validados por contabilidad y acta de validación",Proceso,ADR-0026
PRO-BE-37,Cálculo,Configuración de cálculo,Como administrador necesito configurar las tarifas por defecto y si el contrato solicita AIU.,Endpoint y service de tarifas con vigencia y de la cadena del AIU,Backend,"Configuración de tarifas tributarias con vigencia, que se copian a la factura al capturarlas, y resolución de la cadena del AIU: el tipo de contrato declara si aplica, el contrato puede apagarlo con permiso propio y auditoría, el concepto pacta los porcentajes y la factura congela el de utilidad.","1) Cambiar una tarifa no altera ninguna factura ya registrada 2) Apagar el AIU en un contrato exige permiso propio y queda en la bitácora funcional 3) Los porcentajes por defecto de anticipo, retenido y utilidad son razones sobre la misma base del contrato 4) Facturada toda la base, los tres porcentajes cierran exactamente",Alta,Dev Backend,PRO-BD-22 PRO-BD-23 PRO-BE-36,Pendiente,14,Alto,PR y prueba de cierre exacto facturando la base completa,Proceso,ADR-0026
PRO-BE-38,Integridad transaccional,Operaciones críticas del CORE,Como responsable técnico necesito que las once operaciones críticas sigan el mismo protocolo transaccional.,Transacciones: aplicar el protocolo de bloqueo al catálogo de operaciones críticas,Backend,"Aplicar a cada una de las once operaciones críticas el protocolo completo: escrituras, historial y auditoría en una sola transacción, bloqueos en el orden fijo, validaciones bajo bloqueo, idempotencia y operaciones externas siempre después del commit.","1) Cada operación del catálogo tiene documentado su conjunto de escrituras, bloqueos, validaciones y clave de idempotencia 2) Ninguna subida de archivo, correo ni notificación ocurre dentro de la transacción 3) Las transacciones son cortas: sin validaciones remotas ni cálculos costosos bajo bloqueo 4) Revisión que confirma que ninguna escritura del CORE usa una conexión distinta a la de su transacción",Crítica,Dev Backend + Tech Lead,FND-BE-24 FND-BE-25 FND-BE-27 PRO-BE-24,Pendiente,20,Alto,Catálogo documentado y revisión de código firmada por operación,Proceso,ADR-0027
PRO-BE-39,Integridad transaccional,Auditoría de facturación,Como auditor necesito la evidencia de con qué cifras se aprobó cada factura.,Auditoría: instantánea de composición y saldos al aprobar una factura,Backend,"Al aprobar se registra en la auditoría una instantánea de la composición de la factura y de los saldos del contrato, conservada como evidencia y no como fuente de cálculo. El recálculo sigue haciéndose con la versión de fórmula registrada.",1) La instantánea se escribe en la misma transacción de la aprobación 2) Se conserva como evidencia y ningún cálculo posterior la usa como fuente 3) Incluye los saldos antes y después de la aprobación 4) Una consulta reconstruye la evidencia de una factura concreta,Alta,Dev Backend,PRO-BE-23 FND-BE-22 PRO-BE-36,Pendiente,10,Medio,PR y consulta de reconstrucción de la evidencia de una factura,Proceso,"ADR-0027, 0013, 0026"
PRO-BE-40,Facturación,Facturación de subcontratista,Como usuario necesito facturar a subcontratistas con el mismo modelo que a los contratistas mayores.,"Service: resolver el tipo de proveedor desde el contrato, sin endpoints propios",Backend,"La facturación de subcontratista usa exactamente el mismo modelo: los mismos tipos, tablas de detalle, reglas de admisibilidad, saldos y validaciones. La distinción es un atributo del proveedor del contrato y se deriva de la cadena factura, contrato, proveedor y tipo: no se copia en la factura. Si alguna hipótesis se confirma, la regla se incorpora en el servicio común y nunca como un modelo paralelo.","1) No existe ninguna columna de subcontratista en la factura ni tablas de detalle propias 2) La distinción se resuelve por consulta desde el contrato 3) Ninguna regla diferenciada se implementa sin que DEC-09 la confirme 4) Si se confirma alguna hipótesis, se incorpora al ADR que corresponda antes de codificarla",Media,Dev Backend,MAE-BD-11 PRO-BE-26 DEC-09,Pendiente,6,Alto,PR de la resolución por consulta y acta de DEC-09,Proceso,ADR-0022
PRO-FE-01,Obras,Obras,Como usuario necesito consultar y filtrar el listado de obras.,"Vista de listado de obras con filtros, ruta, menú y archivo de API",Frontend,"Listado con los componentes existentes de tabla, filtros, chip de estado y pestañas por estado, más la entrada de menú, la ruta y el archivo de API. Los filtros se aplican en la petición y no en memoria.",1) El listado consume la API con filtros y ordenamiento en la petición 2) Las obras no desaparecen del listado cuando su constructora o su tipo están inactivos 3) Entrada de menú y ruta registradas 4) Funciona en ancho de teléfono sin desbordamiento horizontal,Alta,Dev Frontend,PRO-BE-03 MAE-FE-01,Pendiente,12,Bajo,PR y capturas del listado en escritorio y teléfono,Proceso,ADR-0011
PRO-FE-02,Obras,Obras,"Como usuario necesito capturar la obra con sus responsables, etapas y contactos en un solo formulario.",Formulario de obra con las tres colecciones editables y alta en línea de responsables,Frontend,"Formulario largo con tres subcomponentes de colección editable, con alta, modificación y baja en memoria, persistidos junto con la obra. El tipo de campo de lista con alta pendiente del componente de formularios resuelve el caso de responsable existente o nuevo. El componente de contactos se comparte con el formulario de proveedor.","1) Las tres colecciones se editan en memoria y se envían con la obra en una sola petición 2) La validación completa se ejecuta en el cliente antes de enviar, para no perder el trabajo de un formulario largo 3) El componente de contactos es el mismo que usa el formulario de proveedor 4) Si el tipo de contrato configura campos, el formulario se alimenta con descriptores del backend",Alta,Dev Frontend,PRO-BE-01 PRO-BE-02 MAE-FE-09,Pendiente,32,Medio,PR y grabación del flujo completo de alta de obra,Proceso,ADR-0011
PRO-FE-03,Proveedores,Proveedores,Como usuario necesito mantener el maestro de proveedores con sus contactos.,Vista de listado y formulario de proveedor con gestión de contactos,Frontend,"Listado, formulario y gestión de contactos múltiples con el componente compartido con obras. La búsqueda por documento es reactiva y advierte de la coincidencia antes de que el usuario complete el formulario.","1) La advertencia de coincidencia aparece al capturar tipo y número, antes de completar el resto 2) El componente de contactos es el compartido y permite marcar uno como principal 3) Entrada de menú, ruta y archivo de API registrados 4) Selector de tipo de identificación y de tipo de proveedor restringidos a activos",Alta,Dev Frontend,PRO-BE-05 MAE-FE-06 MAE-FE-07,Pendiente,20,Medio,PR y captura de la advertencia de coincidencia,Proceso,ADR-0012
PRO-FE-04,Proveedores,Asignación proveedor-obra,Como usuario necesito que si el proveedor ya existe el sistema me deje asignarlo directamente.,Componente de asignación de proveedores en el formulario de obra con flujos convergentes,Frontend,"Dos flujos que convergen: agregar proveedor existente por búsqueda y crear proveedor nuevo. Ante un 409 por documento duplicado la interfaz ofrece directamente la acción de asignar el proveedor existente, no solo muestra el error.",1) Ambos flujos terminan en la asignación del proveedor a la obra 2) El 409 por duplicado ofrece la acción de asignar el existente con un solo clic 3) Un proveedor ya asignado no aparece como candidato de asignación 4) Desasignar advierte que el proveedor permanece en el maestro,Alta,Dev Frontend,PRO-BE-06 PRO-BE-07 PRO-FE-02,Pendiente,16,Medio,PR y grabación del flujo con documento duplicado,Proceso,ADR-0012
PRO-FE-05,Contratos,Contratos,Como usuario necesito consultar los contratos y abrir el expediente de cada uno.,Vista de listado de contratos y estructura del expediente,Frontend,"Listado con filtros y pestañas por estado, y vista de expediente que agrupa datos contractuales, conceptos, pólizas, facturas, historial de estado y documentos.",1) El listado consume la API con filtros y ordenamiento en la petición 2) El expediente agrupa las seis secciones y la consulta nunca se bloquea por estado 3) El estado se presenta con el chip y el color del catálogo 4) Entrada de menú y ruta registradas,Alta,Dev Frontend,PRO-BE-09 MAE-FE-01,Pendiente,16,Bajo,PR y capturas del listado y del expediente,Proceso,ADR-0015
PRO-FE-06,Contratos,Contratos,Como usuario necesito capturar el contrato y ver la fecha fin que resulta de su plazo.,Formulario de contrato con descriptores del tipo y fecha fin derivada en solo lectura,Frontend,"Formulario alimentado con los descriptores de campo del tipo de contrato. La fecha fin se muestra en solo lectura con indicación de su origen derivado, y los selectores de etapa y proveedor se filtran por la obra seleccionada. El cliente puede previsualizar fechas, pero el valor persistido es el del servidor.",1) La fecha fin es de solo lectura y se indica que es derivada 2) Los selectores de etapa y proveedor se filtran por la obra elegida 3) Ningún cálculo del cliente reemplaza el valor devuelto por el servidor 4) El campo de fecha de vencimiento no aparece mientras DEC-12 esté abierta,Alta,Dev Frontend,PRO-BE-09 PRO-BE-10 MAE-FE-09,Pendiente,20,Medio,PR y captura del formulario con fecha fin derivada,Proceso,ADR-0015
PRO-FE-07,Contratos,Conceptos contractuales,Como usuario necesito ver cómo se compone el valor del contrato a lo largo del tiempo.,Vista del valor del contrato y diálogos separados de otrosí y otrosí de liquidación,Frontend,"Lista cronológica de conceptos con el valor vigente acumulado. Diálogos separados para el otrosí ordinario y para el de liquidación, con confirmación explícita en el segundo por su efecto sobre el estado del contrato. El número de otrosí se muestra tras guardar y nunca se captura.","1) El orden es cronológico por fecha de inicio, con el número de otrosí como desempate 2) El diálogo del otrosí de liquidación advierte que el contrato pasará a en liquidación 3) El número de otrosí es de solo lectura y aparece tras guardar 4) La interfaz explica por qué un concepto con facturas no es editable y ofrece la corrección por otrosí",Alta,Dev Frontend,PRO-BE-14 PRO-BE-15 PRO-BE-16,Pendiente,20,Medio,PR y capturas de la lista de conceptos y del diálogo de liquidación,Proceso,ADR-0016
PRO-FE-08,Estados de contrato,Estados de contrato,Como usuario necesito saber qué falta para que el contrato quede liquidado.,"Acciones de transición, vista de historial y presentación de la condición faltante",Frontend,"El cambio de estado no es un campo del formulario: es una acción propia con diálogo de confirmación y captura de motivo, fecha y condición de levantamiento. Las opciones ofrecidas provienen del backend según el estado actual. Cuando el contrato no liquida, la interfaz muestra qué condición falta, que es el dato más útil para el usuario.","1) Las opciones de transición se reciben del backend y no se calculan en el cliente 2) El diálogo de suspensión captura los seis atributos y la condición de levantamiento es obligatoria 3) La condición de liquidación que falta se muestra en el expediente con su valor pendiente 4) La vista de historial muestra estado anterior, nuevo, origen, motivo, usuario y fecha",Alta,Dev Frontend,PRO-BE-17 PRO-BE-18 PRO-BE-19,Pendiente,18,Medio,PR y captura del expediente mostrando la condición faltante,Proceso,ADR-0017
PRO-FE-09,Pólizas,Pólizas,Como usuario necesito ver las pólizas del contrato y qué conceptos quedaron sin amparo.,Sección de pólizas del expediente con indicador de conceptos sin póliza e historial de versiones,Frontend,"Sección dentro del expediente con el concepto amparado visible en cada fila, el indicador de conceptos sin póliza, el valor asegurado calculado en solo lectura con la base indicada para que se entienda de dónde sale, y el historial de versiones consultable.",1) Cada fila muestra el concepto amparado y la base aplicada 2) El valor asegurado es de solo lectura y se explica su composición 3) Los conceptos sin póliza aparecen como hallazgo visible en el expediente 4) El selector de concepto se filtra por el contrato y el historial de versiones es consultable,Alta,Dev Frontend,PRO-BE-21 PRO-BE-22 MAE-FE-10,Pendiente,16,Medio,PR y captura de la sección con conceptos sin póliza,Proceso,ADR-0018
PRO-FE-10,Facturación,Facturación,Como usuario necesito consultar todas las facturas y aprobar o anular desde el listado.,Listado transversal de facturas con acciones de aprobar y anular,Frontend,"Listado con filtros por tipo, estado, proveedor, obra y etapa, con pestañas por estado y acciones de aprobación y anulación como acciones propias con confirmación, nunca como campos del formulario. La interfaz explica por qué una factura aprobada no es editable y ofrece anular y registrar de nuevo.","1) Aprobar y anular son acciones con diálogo de confirmación y motivo cuando corresponde 2) Las acciones se ocultan según los permisos, entendido como control de experiencia 3) El intento de editar una factura aprobada explica la razón y ofrece la alternativa 4) Filtros y ordenamiento se aplican en la petición",Alta,Dev Frontend,PRO-BE-23 MAE-FE-01,Pendiente,18,Medio,PR y capturas del listado y de los diálogos de aprobación y anulación,Proceso,ADR-0020
PRO-FE-11,Facturación,Facturación de avance de obra,Como usuario necesito un formulario para facturar el avance de la obra durante la ejecución.,"Formulario de facturación de avance, condicional a DEC-01",Frontend,Tarea condicional: el formulario depende por completo del mecanismo que resuelva la decisión sobre cómo se factura el avance durante la ejecución. No se construye ninguna pantalla provisional mientras la decisión esté abierta.,1) Se construye solo tras resolver DEC-01 y actualizar el ADR-0021 2) Sigue el mismo patrón de previsualización por servidor que el resto de formularios de factura 3) Genera su clave de idempotencia al abrir el formulario 4) No se entrega ninguna pantalla provisional,Crítica,Dev Frontend,DEC-01 PRO-BE-25,Pendiente,16,Alto,Acta de DEC-01 y PR del formulario,Proceso,ADR-0021 B1
PRO-FE-12,Facturación,Facturas de contrato,Como usuario necesito ver el estado financiero del contrato mientras registro la factura.,"Formularios de anticipo, liquidación y devolución con panel de información financiera",Frontend,"Los tres formularios con selección de proveedor y contrato y el panel financiero de solo lectura servido por el backend. En la liquidación, la amortización y el retenido vienen precargados con su valor por defecto y solo son editables con permiso; si se modifican, se muestran ambos valores. Los tipos admisibles se filtran según el estado del contrato recibido del servidor.","1) El panel financiero muestra las ocho magnitudes servidas por el backend 2) Amortización y retenido precargados y editables solo con permiso, mostrando valor por defecto y aplicado 3) Los tipos de factura ofrecidos dependen del estado del contrato recibido del servidor 4) El mensaje de rechazo muestra el saldo vigente, que puede haber cambiado desde que se abrió el formulario",Crítica,Dev Frontend,PRO-BE-26 PRO-BE-27 PRO-BE-28 PRO-BE-32,Pendiente,32,Alto,PR y capturas de los tres formularios con el panel financiero,Proceso,"ADR-0021, 0024, 0025"
PRO-FE-13,Facturación,Factura simple,Como usuario necesito registrar una factura simple viendo con claridad el precio y lo que se va a pagar.,Formulario de factura simple en dos bloques de precio y pago,Frontend,"Formulario sin selector de contrato y con selector de etapa filtrado por las obras del proveedor. Los importes se presentan en dos bloques: precio, con valor, descuento, subtotal, IVA, flete y total facturado; y pago, con retenciones, descuento por pronto pago y neto a pagar.",1) No hay selector de contrato y la etapa se filtra por las obras del proveedor 2) Los dos bloques están claramente separados y los calculados son de solo lectura 3) La previsualización proviene del endpoint del servidor y no de fórmulas del cliente 4) Total facturado y neto a pagar se presentan con nombres distintos y no como un único total,Alta,Dev Frontend,PRO-BE-33 PRO-BE-36,Pendiente,20,Medio,PR y captura del formulario en dos bloques,Proceso,ADR-0023
PRO-FE-14,Cálculo,Previsualización de importes,"Como usuario necesito ver los importes actualizarse mientras capturo, sin que difieran de los que guarda el sistema.",Previsualización por endpoint y retirada de toda fórmula del cliente,Frontend,"El frontend no reimplementa fórmulas: la previsualización se obtiene del endpoint que ejecuta el mismo módulo de cálculo sobre el borrador del formulario, sin persistir nada. El formateador de números del cliente sirve para presentar importes y nunca para calcular, porque convierte con parseFloat.","1) No queda ninguna fórmula de importes en el cliente 2) El formateador de números solo se usa para presentar 3) La previsualización y el valor guardado coinciden siempre 4) Se adopta una sola precisión de presentación, la que resuelva DEC-06",Crítica,Dev Frontend,PRO-BE-36 DEC-06,Pendiente,14,Alto,PR y prueba que compara previsualización con valor guardado,Proceso,ADR-0026
PRO-FE-15,Dashboard,Dashboard,Como usuario necesito que el tablero muestre los datos reales del sistema y no un ejemplo.,Sustituir los datos ficticios por consumo de API y navegación con filtro en la petición,Frontend,"La vista del tablero muestra hoy datos ficticios de otro dominio. Sustituirlos por consumo de los endpoints de indicadores, reutilizando el contenedor de tarjetas existente, y hacer que el clic en un indicador navegue al listado del módulo con el filtro aplicado en la petición, no en memoria.",1) No queda ningún dato de ejemplo en la vista del tablero 2) El clic en una tarjeta navega al listado con el filtro aplicado en la petición 3) La cifra de la tarjeta coincide con la cantidad de filas del listado al que lleva 4) Archivo de API de indicadores creado,Alta,Dev Frontend,PRO-BE-34 PRO-BE-35,Pendiente,14,Bajo,PR y comparación de cifra y listado en la interfaz,Proceso,ADR-0002 B1
PRO-FE-16,Dashboard,Dashboard,Como usuario necesito ver la información del tablero también de forma gráfica y legible en ambos temas.,Representación gráfica de indicadores con verificación de contraste en tema claro y oscuro,Frontend,Las librerías de gráficos ya están disponibles en el proyecto y sin uso: son la vía natural para la representación gráfica. Antes de mostrar cualquier gráfico se debe verificar el contraste y la legibilidad en los dos temas que el proyecto ya define.,"1) Los gráficos usan las librerías ya presentes, sin añadir dependencias nuevas 2) Contraste y legibilidad verificados en tema claro y oscuro 3) Cada etiqueta del gráfico nombra un valor que el gráfico alcanza 4) Los gráficos son legibles en ancho de teléfono",Media,Dev Frontend,PRO-FE-15,Pendiente,12,Bajo,PR y capturas en tema claro y oscuro,Proceso,ADR-0002
PRO-FE-17,Integridad transaccional,Formularios del CORE,Como usuario necesito que un doble clic o un reintento no dupliquen lo que estoy registrando.,Generación de clave de idempotencia al abrir el formulario y tratamiento del reintento,Frontend,"La clave de idempotencia se genera al abrir el formulario y no al enviarlo, de modo que reenviar el mismo formulario reuse la misma clave. Deshabilitar el envío tras el primer clic es una mejora de experiencia y no un control. Ante un 503 se ofrece reintentar con la misma clave.","1) La clave se genera al abrir el formulario y sobrevive al reintento 2) El botón de envío se deshabilita tras el primer clic, declarado como mejora de experiencia 3) Un 503 ofrece reintentar reusando la misma clave 4) Aplicado a todos los formularios de creación y a todas las acciones de transición del CORE",Alta,Dev Frontend,FND-FE-03 FND-BE-27,Pendiente,10,Medio,PR y grabación de un doble envío que produce un solo registro,Proceso,ADR-0027
PRO-FE-18,Obras,Documentos,"Como usuario necesito adjuntar documentos a obras, proveedores, contratos, pólizas y facturas.",Adjuntos por entidad reutilizando el módulo de documentos existente,Frontend,"Reutilizar el módulo de documentos ya presente, ampliado a las entidades de negocio. Los documentos siempre pueden adjuntarse: un expediente cerrado sigue recibiendo soportes. La subida a almacenamiento externo ocurre después de confirmar la transacción.",1) Las cinco entidades admiten adjuntos con el mismo componente 2) Adjuntar funciona también con el contrato liquidado 3) La subida se dispara después de que la operación de negocio confirme 4) Se respeta el tipo de documento ampliado en el esquema,Media,Dev Frontend,FND-BD-11 FND-BE-31,Pendiente,14,Medio,PR y capturas de adjuntos en las cinco entidades,Proceso,"ADR-0011, 0012, 0018, 0020"
PRO-QA-01,Obras,Obras,Como responsable de calidad necesito garantizar que la obra y sus colecciones se guardan o se descartan juntas.,Pruebas de integridad del agregado de obra,QA,"Suite que verifica la atomicidad del guardado, el cálculo correcto del diferencial de las tres colecciones y la conservación de los identificadores tras una modificación.",1) Un fallo provocado en cada colección revierte toda la operación 2) El diferencial preserva los identificadores de las filas que no cambiaron 3) Guardar sin responsables es rechazado por la validación de cardinalidad 4) La suite corre en CI contra una base de datos real,Alta,QA,PRO-BE-01,Pendiente,12,Medio,Suite en CI con informe de resultados,Proceso,ADR-0011
PRO-QA-02,Estados de contrato,Estados de contrato,Como responsable de calidad necesito que ningún contrato llegue a liquidado con saldos pendientes.,Pruebas de la máquina de estados y del evaluador de condiciones de liquidación,QA,"Suite que recorre todas las transiciones válidas e inválidas y que, para cada una de las ocho condiciones de cierre, verifica que su incumplimiento aislado impide la liquidación y queda registrado.","1) Cada transición inválida devuelve 409 y no altera el estado 2) Con cada condición fallando por separado el contrato permanece en liquidación 3) La condición fallida queda registrada en el historial 4) Cumplidas todas a la vez, la transición ocurre en la misma transacción del hecho que la causó",Crítica,QA + Dev Backend,PRO-BE-17 PRO-BE-18,Pendiente,16,Alto,Suite en CI con un caso por condición,Proceso,ADR-0017
PRO-QA-03,Cálculo,Módulo de cálculo,Como área contable necesito confirmar que las cifras que produce el sistema son las correctas.,Pruebas del motor de cálculo con casos validados por contabilidad,QA,"Batería de casos de prueba construida y firmada por el área contable y tributaria, que cubre las composiciones de concepto, factura simple, anticipo, liquidación y devolución, incluidos los casos límite de redondeo.",1) Cada caso tiene su resultado esperado firmado por contabilidad antes de implementarse 2) La batería cubre las cinco composiciones y los casos límite de redondeo 3) Una versión de fórmula publicada no cambia sus resultados al añadir una versión nueva 4) La suite corre en CI en cada PR,Crítica,QA + Área contable,PRO-BE-36 DEC-02 DEC-03 DEC-06 DEC-07,Pendiente,20,Alto,Batería de casos firmada y suite en CI,Proceso,ADR-0026 B1
PRO-QA-04,Amortización de anticipo,Saldos,"Como responsable de calidad necesito que los saldos cierren en cero al liquidar, incluidas las anulaciones.",Pruebas de los ciclos de anticipo y retenido incluidas las anulaciones,QA,"Suite que recorre el ciclo completo: anticipo facturado y aprobado, liquidaciones que amortizan y acumulan retenido, devoluciones, y la anulación de cada tipo de factura verificando que los invariantes siguen cumpliéndose después.",1) Anular un anticipo ya amortizado es rechazado hasta anular primero la amortización 2) Anular una liquidación cuyo retenido ya se devolvió es rechazado hasta anular la devolución 3) Los saldos llegan exactamente a cero facturando la base completa 4) La segunda operación simultánea que excede el saldo es rechazada con el saldo vigente,Crítica,QA + Dev Backend,PRO-BE-30 PRO-BE-32,Pendiente,20,Alto,Suite en CI con el ciclo completo y las anulaciones,Proceso,"ADR-0024, 0025"
